买腿偏移,卖腿偏移,组合,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,胜率%,触发次数,日均盈亏$
3,4,+3/+4,1.4,0.1,14:00,-312.6,47,14.9,39,-6.65
3,4,+3/+4,1.4,0.1,13:00,-312.6,47,14.9,39,-6.65
1,2,+1/+2,1.4,0.2,13:30,-312.6,47,38.3,31,-6.65
1,2,+1/+2,1.7,1.0,14:00,-312.6,47,44.7,13,-6.65
3,4,+3/+4,1.5,0.1,13:00,-312.6,47,14.9,39,-6.65
1,5,+1/+5,0.2,1.1,13:30,-312.6,47,61.7,42,-6.65
1,2,+1/+2,1.7,0.5,14:00,-312.6,47,38.3,24,-6.65
1,2,+1/+2,1.5,1.0,14:00,-312.6,47,44.7,13,-6.65
1,4,+1/+4,1.1,1.5,14:30,-312.6,47,44.7,8,-6.65
1,2,+1/+2,1.7,0.2,13:30,-312.6,47,38.3,31,-6.65
3,4,+3/+4,1.5,0.1,14:00,-312.6,47,14.9,39,-6.65
3,4,+3/+4,1.6,0.1,14:00,-312.6,47,14.9,39,-6.65
1,2,+1/+2,0.5,1.1,11:30,-312.6,47,48.9,26,-6.65
1,2,+1/+2,0.5,1.1,12:30,-312.6,47,51.1,28,-6.65
1,2,+1/+2,1.5,0.5,14:00,-312.6,47,38.3,24,-6.65
1,2,+1/+2,1.5,0.2,13:30,-312.6,47,38.3,31,-6.65
3,4,+3/+4,1.9,0.1,13:00,-312.6,47,14.9,39,-6.65
1,5,+1/+5,1.9,0.7,14:30,-312.6,47,38.3,16,-6.65
4,5,+4/+5,0.7,0.1,13:00,-312.6,47,23.4,45,-6.65
3,4,+3/+4,2.0,0.1,14:00,-312.6,47,14.9,39,-6.65
3,4,+3/+4,1.6,0.1,13:00,-312.6,47,14.9,39,-6.65
1,3,+1/+3,1.0,1.3,13:00,-312.6,47,46.8,11,-6.65
3,4,+3/+4,1.9,0.1,14:00,-312.6,47,14.9,39,-6.65
3,4,+3/+4,2.0,0.1,13:00,-312.6,47,14.9,39,-6.65
3,4,+3/+4,0.9,0.9,12:00,-312.6,47,40.4,14,-6.65
1,2,+1/+2,1.6,1.0,14:00,-312.6,47,44.7,13,-6.65
1,2,+1/+2,1.6,0.5,14:00,-312.6,47,38.3,24,-6.65
1,3,+1/+3,0.7,0.7,11:00,-312.6,47,46.8,21,-6.65
3,4,+3/+4,0.9,0.6,11:00,-312.6,47,36.2,18,-6.65
3,4,+3/+4,1.8,0.1,13:00,-312.6,47,14.9,39,-6.65
3,4,+3/+4,1.8,0.1,14:00,-312.6,47,14.9,39,-6.65
3,4,+3/+4,1.7,0.1,13:00,-312.6,47,14.9,39,-6.65
2,3,+2/+3,0.4,1.0,14:00,-313.0,50,58.0,40,-6.26
2,3,+2/+3,1.3,0.1,11:30,-313.0,50,28.0,39,-6.26
2,3,+2/+3,1.3,0.4,14:00,-313.0,50,36.0,30,-6.26
2,3,+2/+3,1.1,0.5,14:30,-313.0,50,38.0,30,-6.26
2,3,+2/+3,0.5,0.8,13:30,-313.0,50,50.0,38,-6.26
2,3,+2/+3,1.4,0.9,13:30,-313.0,50,38.0,12,-6.26
2,3,+2/+3,1.5,0.9,13:30,-313.0,50,38.0,12,-6.26
2,3,+2/+3,1.8,0.4,13:30,-313.0,50,32.0,28,-6.26
2,3,+2/+3,1.0,0.4,12:30,-313.0,50,38.0,30,-6.26
2,3,+2/+3,1.6,0.9,13:30,-313.0,50,38.0,12,-6.26
2,3,+2/+3,1.7,0.9,13:30,-313.0,50,38.0,12,-6.26
2,3,+2/+3,1.2,0.1,14:00,-313.0,50,22.0,46,-6.26
2,4,+2/+4,0.3,0.6,12:00,-313.2,49,51.0,46,-6.39
2,4,+2/+4,0.4,0.4,12:00,-313.2,49,40.8,45,-6.39
3,4,+3/+4,0.6,0.8,12:00,-313.6,47,40.4,27,-6.67
3,4,+3/+4,1.8,0.1,12:30,-313.6,47,14.9,38,-6.67
3,4,+3/+4,1.7,0.1,12:30,-313.6,47,14.9,38,-6.67
3,4,+3/+4,1.7,0.4,12:00,-313.6,47,31.9,22,-6.67
3,4,+3/+4,0.6,1.2,14:00,-313.6,47,42.6,28,-6.67
1,3,+1/+3,0.9,0.2,10:30,-313.6,47,42.6,27,-6.67
1,4,+1/+4,1.1,1.3,14:30,-313.6,47,44.7,10,-6.67
4,5,+4/+5,0.6,0.4,13:00,-313.6,47,27.7,38,-6.67
3,4,+3/+4,2.0,0.1,12:30,-313.6,47,14.9,38,-6.67
3,4,+3/+4,1.9,0.1,12:30,-313.6,47,14.9,38,-6.67
1,4,+1/+4,0.4,0.3,13:00,-313.6,47,40.4,45,-6.67
3,4,+3/+4,1.5,0.1,12:30,-313.6,47,14.9,38,-6.67
4,5,+4/+5,0.3,0.5,10:30,-313.6,47,36.2,39,-6.67
3,4,+3/+4,0.6,0.2,12:30,-313.6,47,27.7,42,-6.67
3,4,+3/+4,1.4,0.1,12:30,-313.6,47,14.9,38,-6.67
1,3,+1/+3,1.0,1.5,13:00,-313.6,47,46.8,11,-6.67
4,5,+4/+5,0.7,0.4,12:00,-313.6,47,31.9,34,-6.67
3,4,+3/+4,1.8,0.4,12:00,-313.6,47,31.9,22,-6.67
1,4,+1/+4,0.6,1.1,13:30,-313.6,47,48.9,29,-6.67
3,4,+3/+4,1.6,0.1,12:30,-313.6,47,14.9,38,-6.67
1,2,+1/+2,2.0,0.5,14:00,-313.6,47,38.3,22,-6.67
3,4,+3/+4,2.0,0.4,12:00,-313.6,47,31.9,22,-6.67
3,4,+3/+4,1.4,0.4,12:00,-313.6,47,31.9,22,-6.67
1,2,+1/+2,2.0,1.0,14:00,-313.6,47,44.7,11,-6.67
4,5,+4/+5,0.3,0.5,12:00,-313.6,47,38.3,44,-6.67
3,4,+3/+4,1.6,0.4,12:00,-313.6,47,31.9,22,-6.67
3,4,+3/+4,1.9,0.4,12:00,-313.6,47,31.9,22,-6.67
3,4,+3/+4,0.7,1.1,14:30,-313.6,47,40.4,26,-6.67
3,4,+3/+4,1.5,0.4,12:00,-313.6,47,31.9,22,-6.67
1,3,+1/+3,1.0,1.4,13:00,-313.6,47,46.8,11,-6.67
2,3,+2/+3,0.7,0.3,13:30,-314.0,50,36.0,43,-6.28
2,3,+2/+3,1.2,0.1,12:00,-314.0,50,24.0,42,-6.28
2,3,+2/+3,1.8,0.6,14:00,-314.0,50,42.0,23,-6.28
2,3,+2/+3,0.3,0.3,13:00,-314.0,50,44.0,49,-6.28
2,3,+2/+3,0.2,1.3,12:30,-314.0,50,50.0,41,-6.28
2,4,+2/+4,0.9,0.1,12:30,-314.2,49,22.4,45,-6.41
2,4,+2/+4,0.6,0.6,14:00,-314.2,49,42.9,40,-6.41
2,5,+2/+5,1.3,0.9,14:30,-314.2,49,34.7,18,-6.41
3,5,+3/+5,0.4,0.4,13:00,-314.4,48,37.5,44,-6.55
3,5,+3/+5,0.2,0.4,11:00,-314.4,48,41.7,46,-6.55
3,5,+3/+5,0.3,0.4,14:30,-314.4,48,41.7,46,-6.55
1,3,+1/+3,1.3,0.5,13:00,-314.6,47,40.4,23,-6.69
3,4,+3/+4,0.4,0.7,11:30,-314.6,47,38.3,38,-6.69
4,5,+4/+5,0.7,0.1,10:30,-314.6,47,23.4,41,-6.69
1,4,+1/+4,0.8,0.8,14:30,-314.6,47,44.7,30,-6.69
4,5,+4/+5,0.5,0.4,12:30,-314.6,47,34.0,39,-6.69
1,2,+1/+2,1.2,0.2,13:00,-314.6,47,36.2,34,-6.69
1,2,+1/+2,2.0,0.9,11:00,-314.6,47,44.7,7,-6.69
1,4,+1/+4,0.2,0.7,13:30,-314.6,47,57.4,46,-6.69
3,4,+3/+4,0.9,0.2,12:00,-314.6,47,27.7,34,-6.69
1,2,+1/+2,1.9,0.9,11:00,-314.6,47,44.7,7,-6.69
1,5,+1/+5,0.4,0.6,11:00,-314.6,47,44.7,37,-6.69
1,3,+1/+3,1.0,0.9,11:30,-314.6,47,48.9,11,-6.69
4,5,+4/+5,0.5,0.6,13:00,-314.6,47,38.3,38,-6.69
3,4,+3/+4,0.4,1.5,14:00,-314.6,47,44.7,32,-6.69
4,5,+4/+5,0.3,0.5,12:30,-314.6,47,38.3,44,-6.69
3,4,+3/+4,0.4,1.4,14:00,-314.6,47,44.7,32,-6.69
3,4,+3/+4,1.9,0.7,14:30,-314.6,47,27.7,14,-6.69
3,4,+3/+4,1.0,0.5,14:30,-314.6,47,29.8,30,-6.69
2,3,+2/+3,1.6,1.0,14:30,-315.0,50,38.0,13,-6.3
2,3,+2/+3,1.5,1.0,14:30,-315.0,50,38.0,13,-6.3
2,3,+2/+3,0.3,0.3,10:30,-315.0,50,44.0,45,-6.3
2,3,+2/+3,1.4,1.0,14:30,-315.0,50,38.0,13,-6.3
2,3,+2/+3,0.5,0.5,10:30,-315.0,50,48.0,28,-6.3
2,3,+2/+3,0.3,1.2,13:00,-315.0,50,54.0,40,-6.3
2,3,+2/+3,1.7,1.0,14:30,-315.0,50,38.0,13,-6.3
2,3,+2/+3,0.9,0.1,11:30,-315.0,50,28.0,42,-6.3
2,5,+2/+5,0.5,0.1,13:00,-315.2,49,26.5,48,-6.43
3,5,+3/+5,0.9,0.1,10:30,-315.4,48,20.8,38,-6.57
3,5,+3/+5,0.6,0.1,11:00,-315.4,48,20.8,42,-6.57
1,2,+1/+2,1.0,0.7,11:30,-315.6,47,42.6,16,-6.71
1,4,+1/+4,0.2,1.0,12:00,-315.6,47,59.6,41,-6.71
1,3,+1/+3,1.5,0.8,13:00,-315.6,47,44.7,14,-6.71
1,5,+1/+5,0.7,0.1,10:30,-315.6,47,25.5,41,-6.71
3,4,+3/+4,0.7,1.2,14:30,-315.6,47,40.4,26,-6.71
1,2,+1/+2,2.0,1.0,11:00,-315.6,47,44.7,4,-6.71
1,3,+1/+3,1.6,0.8,13:00,-315.6,47,44.7,14,-6.71
1,3,+1/+3,0.5,0.8,11:30,-315.6,47,55.3,32,-6.71
1,3,+1/+3,0.8,1.2,11:00,-315.6,47,46.8,8,-6.71
3,4,+3/+4,0.5,0.5,14:30,-315.6,47,38.3,41,-6.71
3,4,+3/+4,0.7,1.3,14:30,-315.6,47,40.4,22,-6.71
3,4,+3/+4,0.6,0.5,13:00,-315.6,47,38.3,37,-6.71
1,2,+1/+2,1.2,1.0,11:30,-315.6,47,44.7,7,-6.71
1,4,+1/+4,0.5,0.5,14:00,-315.6,47,46.8,41,-6.71
1,5,+1/+5,0.6,1.0,10:30,-315.6,47,48.9,15,-6.71
1,2,+1/+2,1.9,1.0,11:00,-315.6,47,44.7,4,-6.71
1,3,+1/+3,1.4,0.8,13:00,-315.6,47,44.7,14,-6.71
1,3,+1/+3,1.7,0.8,13:00,-315.6,47,44.7,14,-6.71
3,4,+3/+4,0.4,0.8,11:00,-315.6,47,38.3,33,-6.71
3,4,+3/+4,0.4,0.8,12:00,-315.6,47,42.6,39,-6.71
1,4,+1/+4,0.3,0.3,13:00,-315.6,47,46.8,46,-6.71
1,2,+1/+2,1.3,0.8,12:30,-315.6,47,42.6,13,-6.71
1,5,+1/+5,0.9,0.4,13:00,-315.6,47,31.9,32,-6.71
2,3,+2/+3,0.8,1.1,10:30,-316.0,50,46.0,8,-6.32
2,3,+2/+3,1.3,0.9,13:30,-316.0,50,40.0,14,-6.32
2,3,+2/+3,0.7,0.2,10:30,-316.0,50,36.0,33,-6.32
2,3,+2/+3,1.1,0.4,14:00,-316.0,50,36.0,33,-6.32
2,3,+2/+3,0.5,1.1,14:30,-316.0,50,52.0,36,-6.32
2,3,+2/+3,1.0,0.6,13:00,-316.0,50,44.0,27,-6.32
2,3,+2/+3,0.2,1.5,12:30,-316.0,50,50.0,41,-6.32
2,3,+2/+3,0.2,1.4,12:30,-316.0,50,50.0,41,-6.32
2,3,+2/+3,0.2,1.3,14:30,-316.0,50,50.0,44,-6.32
2,5,+2/+5,0.3,1.1,10:30,-316.2,49,51.0,30,-6.45
3,5,+3/+5,0.4,0.5,14:00,-316.4,48,41.7,45,-6.59
3,5,+3/+5,0.3,0.4,10:30,-316.4,48,39.6,43,-6.59
3,5,+3/+5,0.5,0.1,11:30,-316.4,48,22.9,44,-6.59
1,2,+1/+2,2.0,1.1,11:00,-316.6,47,44.7,3,-6.74
1,3,+1/+3,1.7,0.4,11:00,-316.6,47,36.2,21,-6.74
4,5,+4/+5,0.7,0.1,12:00,-316.6,47,23.4,44,-6.74
3,4,+3/+4,0.7,0.3,12:00,-316.6,47,34.0,35,-6.74
3,4,+3/+4,1.3,0.4,12:00,-316.6,47,31.9,23,-6.74
1,3,+1/+3,1.5,0.4,11:00,-316.6,47,36.2,21,-6.74
1,3,+1/+3,2.0,0.4,11:00,-316.6,47,36.2,21,-6.74
3,4,+3/+4,0.6,0.9,12:30,-316.6,47,40.4,27,-6.74
1,5,+1/+5,1.0,0.1,12:30,-316.6,47,23.4,42,-6.74
1,3,+1/+3,1.8,0.4,11:00,-316.6,47,36.2,21,-6.74
3,4,+3/+4,1.2,0.4,13:30,-316.6,47,29.8,30,-6.74
1,3,+1/+3,1.4,0.4,11:00,-316.6,47,36.2,21,-6.74
1,2,+1/+2,0.5,0.5,11:00,-316.6,47,46.8,31,-6.74
4,5,+4/+5,0.2,0.4,14:30,-316.6,47,34.0,47,-6.74
4,5,+4/+5,0.2,0.4,14:00,-316.6,47,34.0,47,-6.74
1,2,+1/+2,1.1,1.0,11:30,-316.6,47,44.7,8,-6.74
3,4,+3/+4,0.4,1.5,14:30,-316.6,47,44.7,32,-6.74
1,2,+1/+2,1.9,1.1,11:00,-316.6,47,44.7,3,-6.74
3,4,+3/+4,1.0,0.4,11:00,-316.6,47,34.0,23,-6.74
1,3,+1/+3,1.3,0.4,11:00,-316.6,47,36.2,22,-6.74
4,5,+4/+5,0.6,0.9,14:30,-316.6,47,36.2,33,-6.74
1,2,+1/+2,0.9,0.7,12:30,-316.6,47,44.7,22,-6.74
4,5,+4/+5,0.4,0.5,11:30,-316.6,47,36.2,41,-6.74
3,4,+3/+4,0.8,0.6,11:00,-316.6,47,36.2,20,-6.74
4,5,+4/+5,0.3,0.9,14:30,-316.6,47,44.7,41,-6.74
3,4,+3/+4,0.4,1.4,14:30,-316.6,47,44.7,33,-6.74
1,3,+1/+3,1.6,0.4,11:00,-316.6,47,36.2,21,-6.74
3,4,+3/+4,0.6,0.5,14:30,-316.6,47,38.3,41,-6.74
1,4,+1/+4,0.9,0.8,14:00,-316.6,47,40.4,26,-6.74
4,5,+4/+5,0.7,0.1,14:30,-316.6,47,23.4,45,-6.74
1,2,+1/+2,0.8,1.0,12:30,-316.6,47,46.8,19,-6.74
1,2,+1/+2,0.7,0.7,12:30,-316.6,47,46.8,28,-6.74
1,3,+1/+3,1.9,0.4,11:00,-316.6,47,36.2,21,-6.74
2,3,+2/+3,0.6,0.8,11:30,-317.0,50,46.0,28,-6.34
2,3,+2/+3,0.7,0.2,14:30,-317.0,50,34.0,45,-6.34
2,3,+2/+3,0.8,0.4,10:30,-317.0,50,42.0,24,-6.34
2,3,+2/+3,0.3,0.8,11:30,-317.0,50,50.0,44,-6.34
2,3,+2/+3,0.3,0.9,11:30,-317.0,50,50.0,41,-6.34
2,3,+2/+3,0.3,0.3,12:30,-317.0,50,44.0,49,-6.34
2,3,+2/+3,0.3,0.3,12:00,-317.0,50,44.0,48,-6.34
2,3,+2/+3,2.0,0.6,14:00,-317.0,50,40.0,21,-6.34
2,3,+2/+3,0.3,1.2,14:00,-317.0,50,54.0,42,-6.34
2,4,+2/+4,0.2,0.6,13:30,-317.2,49,51.0,48,-6.47
3,5,+3/+5,0.5,0.1,10:30,-317.4,48,20.8,41,-6.61
3,5,+3/+5,0.4,0.6,13:30,-317.4,48,43.8,44,-6.61
3,4,+3/+4,0.4,1.0,11:00,-317.6,47,38.3,29,-6.76
3,4,+3/+4,0.5,0.4,11:30,-317.6,47,34.0,39,-6.76
3,4,+3/+4,1.0,0.6,11:30,-317.6,47,36.2,18,-6.76
4,5,+4/+5,0.2,0.5,11:30,-317.6,47,36.2,45,-6.76
4,5,+4/+5,0.7,0.4,11:00,-317.6,47,29.8,29,-6.76
4,5,+4/+5,0.1,0.2,12:00,-317.6,47,31.9,47,-6.76
4,5,+4/+5,0.1,0.2,11:30,-317.6,47,31.9,47,-6.76
4,5,+4/+5,0.1,0.2,12:30,-317.6,47,31.9,47,-6.76
1,2,+1/+2,1.2,1.1,11:30,-317.6,47,44.7,7,-6.76
1,3,+1/+3,1.1,1.2,13:00,-317.6,47,46.8,10,-6.76
3,4,+3/+4,0.8,0.6,14:30,-317.6,47,36.2,33,-6.76
3,4,+3/+4,0.4,1.3,14:00,-317.6,47,44.7,33,-6.76
1,2,+1/+2,1.9,0.3,12:00,-317.6,47,36.2,23,-6.76
1,2,+1/+2,1.8,0.3,12:00,-317.6,47,36.2,23,-6.76
4,5,+4/+5,0.6,0.4,11:00,-317.6,47,29.8,31,-6.76
3,4,+3/+4,0.6,0.5,12:30,-317.6,47,38.3,36,-6.76
4,5,+4/+5,0.4,0.6,12:00,-317.6,47,40.4,42,-6.76
1,2,+1/+2,1.6,0.3,12:00,-317.6,47,36.2,23,-6.76
3,4,+3/+4,0.4,1.1,14:30,-317.6,47,44.7,37,-6.76
1,3,+1/+3,0.7,0.2,11:00,-317.6,47,36.2,35,-6.76
4,5,+4/+5,0.1,0.2,14:00,-317.6,47,31.9,47,-6.76
3,4,+3/+4,0.5,0.5,13:30,-317.6,47,38.3,41,-6.76
1,2,+1/+2,1.7,0.3,12:00,-317.6,47,36.2,23,-6.76
4,5,+4/+5,0.1,0.2,13:00,-317.6,47,31.9,47,-6.76
4,5,+4/+5,0.1,0.2,14:30,-317.6,47,31.9,47,-6.76
4,5,+4/+5,0.1,0.2,13:30,-317.6,47,31.9,47,-6.76
3,4,+3/+4,0.7,0.6,13:30,-317.6,47,38.3,35,-6.76
1,2,+1/+2,1.4,0.3,12:00,-317.6,47,36.2,23,-6.76
1,2,+1/+2,1.5,0.3,12:00,-317.6,47,36.2,23,-6.76
1,2,+1/+2,2.0,0.3,12:00,-317.6,47,36.2,23,-6.76
1,3,+1/+3,1.2,1.2,13:00,-317.6,47,46.8,10,-6.76
4,5,+4/+5,0.1,0.2,10:30,-317.6,47,31.9,47,-6.76
4,5,+4/+5,0.1,0.2,11:00,-317.6,47,31.9,47,-6.76
4,5,+4/+5,0.2,0.4,13:30,-317.6,47,34.0,46,-6.76
2,3,+2/+3,1.9,1.1,14:30,-318.0,50,38.0,10,-6.36
2,3,+2/+3,1.3,0.1,12:00,-318.0,50,24.0,41,-6.36
2,3,+2/+3,0.8,0.1,11:30,-318.0,50,28.0,44,-6.36
2,3,+2/+3,0.2,1.3,12:00,-318.0,50,50.0,41,-6.36
2,3,+2/+3,0.4,0.5,12:30,-318.0,50,54.0,45,-6.36
2,3,+2/+3,1.9,0.4,14:30,-318.0,50,32.0,28,-6.36
2,3,+2/+3,1.9,0.6,14:00,-318.0,50,40.0,22,-6.36
2,3,+2/+3,0.5,0.7,14:00,-318.0,50,50.0,39,-6.36
2,3,+2/+3,0.2,1.4,14:30,-318.0,50,50.0,43,-6.36
2,3,+2/+3,0.2,1.5,14:30,-318.0,50,50.0,43,-6.36
2,3,+2/+3,0.4,1.2,14:30,-318.0,50,58.0,40,-6.36
2,3,+2/+3,1.8,0.4,14:00,-318.0,50,36.0,28,-6.36
2,3,+2/+3,0.4,1.1,14:00,-318.0,50,58.0,39,-6.36
2,3,+2/+3,0.7,0.6,11:30,-318.0,50,46.0,27,-6.36
2,5,+2/+5,0.1,0.7,11:00,-318.2,49,53.1,47,-6.49
2,4,+2/+4,0.3,0.5,10:30,-318.2,49,46.9,40,-6.49
3,5,+3/+5,0.9,0.1,13:30,-318.4,48,16.7,45,-6.63
3,5,+3/+5,0.3,0.6,14:00,-318.4,48,45.8,45,-6.63
1,2,+1/+2,0.7,1.5,12:00,-318.6,47,53.2,15,-6.78
1,2,+1/+2,0.5,0.7,12:00,-318.6,47,51.1,34,-6.78
1,4,+1/+4,0.4,0.5,10:30,-318.6,47,42.6,35,-6.78
3,4,+3/+4,0.9,0.5,12:00,-318.6,47,38.3,23,-6.78
1,3,+1/+3,1.6,0.3,14:30,-318.6,47,31.9,28,-6.78
3,4,+3/+4,0.3,1.4,12:30,-318.6,47,42.6,35,-6.78
1,2,+1/+2,1.1,0.2,14:00,-318.6,47,36.2,35,-6.78
3,4,+3/+4,0.3,1.5,12:30,-318.6,47,42.6,35,-6.78
1,3,+1/+3,1.5,0.3,14:30,-318.6,47,31.9,28,-6.78
1,2,+1/+2,1.3,1.0,14:00,-318.6,47,44.7,15,-6.78
1,5,+1/+5,0.6,1.5,14:00,-318.6,47,48.9,22,-6.78
1,3,+1/+3,1.7,0.3,14:30,-318.6,47,31.9,28,-6.78
1,5,+1/+5,1.0,0.6,13:00,-318.6,47,36.2,27,-6.78
4,5,+4/+5,0.6,0.4,11:30,-318.6,47,29.8,35,-6.78
1,2,+1/+2,0.8,1.1,12:30,-318.6,47,46.8,18,-6.78
1,2,+1/+2,0.7,0.3,11:30,-318.6,47,38.3,33,-6.78
1,5,+1/+5,0.9,0.1,13:00,-318.6,47,21.3,44,-6.78
1,2,+1/+2,1.3,1.5,14:30,-318.6,47,48.9,6,-6.78
3,4,+3/+4,1.2,0.9,14:00,-318.6,47,34.0,18,-6.78
1,4,+1/+4,0.3,1.0,13:30,-318.6,47,61.7,39,-6.78
1,2,+1/+2,1.1,1.1,11:30,-318.6,47,44.7,8,-6.78
1,5,+1/+5,0.6,1.4,14:00,-318.6,47,48.9,22,-6.78
1,2,+1/+2,1.9,0.8,14:00,-318.6,47,42.6,16,-6.78
1,2,+1/+2,1.9,1.1,14:00,-318.6,47,44.7,9,-6.78
1,2,+1/+2,1.3,1.4,14:30,-318.6,47,48.9,7,-6.78
3,4,+3/+4,0.7,0.6,11:30,-318.6,47,40.4,26,-6.78
1,3,+1/+3,1.9,0.9,13:00,-318.6,47,44.7,9,-6.78
1,2,+1/+2,0.7,1.4,12:00,-318.6,47,53.2,15,-6.78
1,5,+1/+5,0.4,1.1,14:30,-318.6,47,55.3,37,-6.78
4,5,+4/+5,0.3,0.4,11:00,-318.6,47,36.2,45,-6.78
1,3,+1/+3,1.4,0.3,14:30,-318.6,47,31.9,28,-6.78
1,3,+1/+3,1.8,0.7,13:30,-318.6,47,42.6,15,-6.78
3,4,+3/+4,0.4,1.2,14:30,-318.6,47,44.7,37,-6.78
1,2,+1/+2,1.3,0.6,12:00,-318.6,47,42.6,18,-6.78
1,5,+1/+5,0.3,1.1,14:30,-318.6,47,59.6,40,-6.78
1,2,+1/+2,1.3,0.5,14:00,-318.6,47,38.3,26,-6.78
3,4,+3/+4,0.4,1.0,14:00,-318.6,47,44.7,37,-6.78
3,4,+3/+4,0.4,0.8,12:30,-318.6,47,42.6,39,-6.78
3,4,+3/+4,0.9,0.8,14:00,-318.6,47,36.2,24,-6.78
1,3,+1/+3,2.0,0.9,13:00,-318.6,47,44.7,9,-6.78
1,3,+1/+3,1.3,0.3,13:30,-318.6,47,31.9,30,-6.78
2,3,+2/+3,1.9,0.1,12:00,-319.0,50,24.0,40,-6.38
2,3,+2/+3,0.6,1.2,12:00,-319.0,50,50.0,22,-6.38
2,3,+2/+3,0.4,0.5,14:30,-319.0,50,54.0,47,-6.38
2,3,+2/+3,0.6,0.3,10:30,-319.0,50,42.0,31,-6.38
2,3,+2/+3,1.8,0.1,12:00,-319.0,50,24.0,40,-6.38
2,3,+2/+3,1.5,0.1,12:00,-319.0,50,24.0,40,-6.38
2,3,+2/+3,1.0,1.1,13:30,-319.0,50,44.0,17,-6.38
2,3,+2/+3,2.0,0.1,12:00,-319.0,50,24.0,40,-6.38
2,3,+2/+3,0.8,1.0,10:30,-319.0,50,46.0,9,-6.38
2,3,+2/+3,1.4,0.1,12:00,-319.0,50,24.0,40,-6.38
2,3,+2/+3,1.7,0.1,12:00,-319.0,50,24.0,40,-6.38
2,3,+2/+3,0.5,0.6,11:30,-319.0,50,48.0,37,-6.38
2,3,+2/+3,1.6,0.1,12:00,-319.0,50,24.0,40,-6.38
2,4,+2/+4,0.4,0.1,14:00,-319.2,49,24.5,49,-6.51
2,4,+2/+4,0.4,0.1,11:30,-319.2,49,24.5,49,-6.51
2,5,+2/+5,0.2,0.7,10:30,-319.2,49,46.9,39,-6.51
2,4,+2/+4,0.4,0.1,13:00,-319.2,49,24.5,49,-6.51
2,4,+2/+4,0.4,0.1,12:00,-319.2,49,24.5,49,-6.51
2,4,+2/+4,0.4,0.1,12:30,-319.2,49,24.5,49,-6.51
2,4,+2/+4,0.4,0.1,13:30,-319.2,49,24.5,49,-6.51
2,4,+2/+4,0.4,0.1,10:30,-319.2,49,24.5,49,-6.51
2,4,+2/+4,0.2,0.6,13:00,-319.2,49,51.0,48,-6.51
2,4,+2/+4,0.2,0.8,11:00,-319.2,49,51.0,42,-6.51
2,4,+2/+4,0.4,0.1,14:30,-319.2,49,24.5,49,-6.51
2,4,+2/+4,0.4,0.1,11:00,-319.2,49,24.5,49,-6.51
2,4,+2/+4,0.9,0.6,14:30,-319.2,49,34.7,31,-6.51
3,5,+3/+5,0.9,0.1,12:00,-319.4,48,18.8,43,-6.65
3,5,+3/+5,0.2,0.5,11:00,-319.4,48,43.8,45,-6.65
4,5,+4/+5,0.4,0.5,13:00,-319.6,47,38.3,42,-6.8
3,4,+3/+4,0.4,1.3,14:30,-319.6,47,44.7,34,-6.8
1,2,+1/+2,1.1,1.0,12:00,-319.6,47,48.9,10,-6.8
4,5,+4/+5,0.2,0.4,12:00,-319.6,47,34.0,46,-6.8
3,4,+3/+4,0.6,0.7,14:00,-319.6,47,40.4,34,-6.8
3,4,+3/+4,0.5,0.8,14:30,-319.6,47,40.4,36,-6.8
3,4,+3/+4,0.5,0.8,14:00,-319.6,47,40.4,36,-6.8
1,3,+1/+3,1.3,0.4,12:00,-319.6,47,31.9,23,-6.8
1,2,+1/+2,1.2,0.7,12:30,-319.6,47,40.4,17,-6.8
3,4,+3/+4,0.6,0.8,13:30,-319.6,47,40.4,32,-6.8
3,4,+3/+4,0.9,0.2,14:30,-319.6,47,25.5,38,-6.8
1,2,+1/+2,0.7,1.3,12:00,-319.6,47,53.2,15,-6.8
4,5,+4/+5,0.6,0.4,12:30,-319.6,47,29.8,38,-6.8
4,5,+4/+5,0.2,0.4,12:30,-319.6,47,34.0,46,-6.8
1,3,+1/+3,0.5,1.2,12:00,-319.6,47,55.3,27,-6.8
4,5,+4/+5,0.2,1.0,11:00,-319.6,47,38.3,38,-6.8
4,5,+4/+5,0.2,1.3,11:00,-319.6,47,38.3,35,-6.8
4,5,+4/+5,0.2,1.5,11:00,-319.6,47,38.3,35,-6.8
4,5,+4/+5,0.6,0.6,14:30,-319.6,47,34.0,39,-6.8
3,4,+3/+4,0.4,1.4,11:00,-319.6,47,38.3,27,-6.8
1,5,+1/+5,0.6,1.3,14:00,-319.6,47,48.9,23,-6.8
1,2,+1/+2,1.3,1.3,14:30,-319.6,47,48.9,8,-6.8
1,4,+1/+4,0.4,1.1,14:30,-319.6,47,55.3,37,-6.8
4,5,+4/+5,0.2,1.4,11:00,-319.6,47,38.3,35,-6.8
3,4,+3/+4,0.8,0.9,14:30,-319.6,47,36.2,27,-6.8
1,5,+1/+5,0.4,1.2,13:30,-319.6,47,55.3,35,-6.8
1,5,+1/+5,0.6,0.3,14:00,-319.6,47,36.2,43,-6.8
3,4,+3/+4,1.2,0.2,14:00,-319.6,47,23.4,35,-6.8
3,4,+3/+4,0.3,1.3,12:30,-319.6,47,42.6,35,-6.8
4,5,+4/+5,0.2,0.5,10:30,-319.6,47,36.2,43,-6.8
